sample	FIPS
USA/VA-CDC-LC0854882/2022|OP386932.1|2022-08-24	51099
USA/VA-CAV_VAS3N_00012232_01/2022|OP059671.1|2022-06-08	51097
USA/VA-CDC-LC0610217/2022|ON534819.1|2022-04-30	51530
USA/VA-CDC-LC0668184/2022|ON709917.1|2022-05-24	51013
USA/VA-CDC-LC0728933/2022|ON918119.1|2022-06-23	51195
USA/VA-DCLS-11405/2021|OM123635.1|2021-12-06	51157
USA/VA-DCLS-12561/2021|OM778078.1|2021-12-29	51019
USA/VA-CDC-LC0844772/2022|OP332449.1|2022-08-14	51770
USA/VA-CDC-QDX39757126/2022|OP262373.1|2022-08-03	51185
USA/VA-CDC-QDX42300169/2022|OP708116.1|2022-10-06	51175
USA/VA-CDC-LC0631260/2022|ON590850.1|2022-05-10	51111
USA/VA-VTVAS3-GSC27741/2021|ON132412.1|2021-10-27	51075
USA/VA-CDC-LC0359650/2021|OL489237.1|2021-10-29	51063
USA/VA-CDC-LC0146054/2021|MZ863037.1|2021-07-28	51103
USA/VA-CAV_VAS3N_00011104_01/2022|OP061038.1|2022-05-16	51089
USA/VA-CDC-LC0922576/2022|OP790928.1|2022-10-24	51036
USA/VA-CAV_VAS3N_00016627_01/2022|OP923538.1|2022-10-26	51109
USA/VA-CDC-LC0905342/2022|OP662089.1|2022-09-30	51099
USA/VA-CDC-QDX41889837/2022|OP625636.1|2022-09-26	51133
USA/VA-CDC-QDX41496505/2022|OP570042.1|2022-09-17	51650
USA/VA-CDC-LC0678319/2022|ON743760.1|2022-05-31	51017
USA/VA-CAV_VAS3N_00015320_01/2022|OP600842.1|2022-08-29	51107
USA/VA-VTVAS3-GSC39162/2022|OP556043.1|2022-09-11	51683
USA/VA-DCLS-14604/2022|OP379197.1|2022-08-11	51147
USA/VA-CDC-LC0912002/2022|OP868392.1|2022-10-10	51077
USA/VA-CDC-QDX45863689/2023|OQ382548.1|2023-01-21	51085
USA/VA-CDC-LC0968206/2022|OQ167242.1|2022-12-22	51047
USA/VA-VTVAS3-GSC41471/2023|OQ351136.1|2023-01-05	51181
USA/VA-CDC-LC0967899/2022|OQ166686.1|2022-12-20	51101
USA/VA-CDC-LC0975447/2022|OQ205941.1|2022-12-27	51117
USA/VA-VTVAS3-GSC41244/2022|OQ331872.1|2022-12-24	51181
USA/VA-CDC-LC0996477/2023|OQ353877.1|2023-01-18	51165
USA/VA-CAV_VAS3N_00017684_01/2023|OQ384377.1|2023-01-03	51193
USA/VA-VTVAS3-GSC41260/2022|OQ331887.1|2022-12-24	51011
USA/VA-CAV_VAS3N_00017358_01/2022|OQ384664.1|2022-12-21	51059
USA/VA-CDC-QDX46229187/2023|OQ441190.1|2023-01-26	51610
USA/VA-CDC-LC0985950/2023|OQ259271.1|2023-01-08	51071
USA/VA-CDC-LC0969647/2022|OQ167684.1|2022-12-23	51610
USA/VA-VTVAS3-GSC41166/2022|OQ331623.1|2022-12-22	51197
USA/VA-CAV_VAS3N_00017351_01/2022|OQ384657.1|2022-12-21	51083
USA/VA-CDC-LC0969134/2022|OQ167344.1|2022-12-22	51083
USA/VA-CAV_VAS3N_00017472_01/2022|OQ383977.1|2022-12-26	51063
USA/VA-CAV_VAS3N_00017514_01/2022|OQ384230.1|2022-12-28	51750
USA/VA-CDC-QDX45132468/2022|OQ265752.1|2022-12-31	51131
USA/VA-CAV_VAS3N_00017798_01/2023|OQ384324.1|2023-01-08	51037
USA/VA-VTVAS3-GSC41257/2022|OQ331885.1|2022-12-24	51107
USA/VA-CDC-QDX45132165/2022|OQ265525.1|2022-12-30	51683
USA/VA-VTVAS3-GSC41259/2022|OQ331886.1|2022-12-24	51045
USA/VA-DCLS-14667/2022|OP683434.1|2022-09-08	51810
USA/VA-DCLS-14567/2022|OP379186.1|2022-07-20	51700
USA/VA-CDC-LC0968968/2022|OQ167160.1|2022-12-22	51091
USA/VA-VTVAS3-GSC42148/2023|OQ544864.1|2023-01-31	51167
USA/VA-CDC-QDX44939168/2022|OQ208531.1|2022-12-23	51103
USA/VA-CDC-LC0969758/2022|OQ167551.1|2022-12-23	51103
USA/VA-CDC-QDX45342016/2023|OQ301242.1|2023-01-06	51083
USA/VA-VTVAS2-GSC41057/2022|OQ331680.1|2022-12-20	51013
USA/VA-VTVAS3-GSC42892/2023|OR083115.1|2023-05-19	51540
USA/VA-CDC-LC0975512/2022|OQ205478.1|2022-12-26	51650
USA/VA-CDC-LC0755396/2022|OP000398.1|2022-07-02	51093
USA/VA-CAV_VAS3N_00017394_01/2022|OQ384699.1|2022-12-21	51007
USA/VA-CDC-LC0968556/2022|OQ167629.1|2022-12-23	51830
USA/VA-CDC-QDX40869694/2022|OP416830.1|2022-08-29	51181
USA/VA-VTVAS3-GSC41253/2022|OQ331881.1|2022-12-23	51683
USA/VA-CDC-LC0980959/2023|OQ264517.1|2023-01-04	51770
USA/VA-VTVAS3-GSC41590/2023|OQ351257.1|2023-01-13	51011
USA/VA-VTVAS3-GSC30961/2022|ON276586.1|2022-01-01	51720
USA/VA-VTVAS3-GSC33363/2022|ON258902.1|2022-01-25	51099
USA/VA-CAV_VAS3N_00011404_01/2022|OP059255.1|2022-05-12	51630
USA/VA-CDC-QDX44165714/2022|OQ075181.1|2022-11-29	51550
USA/VA-CDC-QDX43942368/2022|OP970118.1|2022-11-22	51195
USA/VA-CDC-LC0931519/2022|OP876378.1|2022-11-12	51159
USA/VA-CDC-LC0977549/2022|OQ206860.1|2022-12-31	51011
USA/VA-CDC-QDX43725412/2022|OP944048.1|2022-11-14	51105
USA/VA-CAV_VAS3N_00017186_01/2022|OQ151285.1|2022-12-12	51670
USA/VA-CDC-LC0572821/2022|ON295617.1|2022-04-05	51191
USA/VA-CDC-QDX37345592/2022|ON744678.1|2022-05-24	51181
USA/VA-CDC-QDX47259900/2023|OQ609792.1|2023-02-23	51117
USA/VA-VTVAS3-GSC40632/2022|OQ331318.1|2022-11-27	51760
USA/VA-DCLS-14738/2022|OP981666.1|2022-11-10	51117
USA/VA-CDC-LC0678314/2022|ON743539.1|2022-05-30	51810
USA/VA-CDC-QDX42300396/2022|OP708602.1|2022-10-09	51005
USA/VA-CAV_VAS3N_00016600_01/2022|OP923666.1|2022-10-26	51735
USA/VA-VTVAS3-GSC40203/2022|OP948410.1|2022-10-09	51683
USA/VA-CAV_VAS3N_00016364_01/2022|OP923650.1|2022-10-06	51173
USA/VA-CDC-LC0430736/2021|OM043139.1|2021-12-14	51121
USA/VA-VTVAS3-GSC38914/2022|OP485409.1|2022-08-27	51840
USA/VA-CAV_VAS3N_00013415_01/2022|OP329953.1|2022-07-12	51790
USA/VA-VTVAS3-GSC38446/2022|OP390521.1|2022-08-12	51159
USA/VA-CDC-LC0684485/2022|ON772127.1|2022-06-02	51083
USA/VA-CDC-LC0668495/2022|ON708418.1|2022-05-22	51149
USA/VA-VTVAS3-GSC35953/2022|OP290293.1|2022-05-29	51091
USA/VA-CDC-LC0679487/2022|ON771149.1|2022-05-31	51173
USA/VA-CAV_VAS3N_00012073_01/2022|OP061515.1|2022-05-26	51187
USA/VA-VTVAS3-GSC36436/2022|OP290966.1|2022-06-08	51530
USA/VA-CDC-QDX38614057/2022|OP040664.1|2022-07-01	51153
USA/VA-CDC-QDX38632205/2022|OP041980.1|2022-07-02	51093
USA/VA-CAV_VAS3N_00013961_01/2022|OP472738.1|2022-07-28	51670
USA/VA-VTVAS3-GSC29991/2021|ON149365.1|2021-12-27	51069
USA/VA-VTVAS3-GSC38387/2022|OP390462.1|2022-08-10	51730
USA/VA-CDC-QDX41496537/2022|OP569879.1|2022-09-17	51093
USA/VA-VTVAS3-GSC39468/2022|OP699948.1|2022-09-15	51157
USA/VA-CAV_VAS3N_00016358_01/2022|OP923623.1|2022-09-28	51650
USA/VA-CAV_VAS3N_00015355_01/2022|OP600897.1|2022-08-30	51149
USA/VA-CAV_VAS3N_00016335_01/2022|OP923276.1|2022-09-16	51735
USA/VA-VTVAS3-GSC39073/2022|OP546572.1|2022-08-31	51036
USA/VA-VTVAS3-GSC28762/2021|ON133203.1|2021-12-02	51073
USA/VA-VTVAS3-GSC39912/2022|OP851479.1|2022-10-27	51165
USA/VA-CAV_VAS3N_00015721_01/2022|OP601252.1|2022-09-02	51700
USA/VA-DCLS-10591/2021|OL740058.1|2021-10-12	51079
USA/VA-CDC-2-4855784/2021|OK139477.1|2021-08-06	51029
USA/VA-CDC-LC0931578/2022|OP876645.1|2022-11-14	51083
USA/VA-DCLS-3758/2021|MW848393.1|2021-02	51069
USA/VA-CDC-LC0727134/2022|ON917064.1|2022-06-20	51131
USA/VA-DCLS-11469/2021|OM123549.1|2021-12-08	51177
USA/VA-VTVAS3-GSC35041/2022|ON714402.1|2022-05-05	51153
USA/VA-CDC-LC0583789/2022|ON377627.1|2022-04-15	51047
USA/VA-VTVAS3-GSC28514/2021|ON133073.1|2021-12-03	51001
USA/VA-CDC-LC0919107/2022|OP754836.1|2022-10-22	51195
USA/VA-CDC-QDX38089325/2022|ON914507.1|2022-06-13	51183
USA/VA-CDC-LC0910791/2022|OP707756.1|2022-10-10	51095
USA/VA-CAV_VAS3N_00016424_01/2022|OP923419.1|2022-10-10	51049
USA/VA-CAV_VAS3N_00016347_01/2022|OP923627.1|2022-09-28	51157
USA/VA-VTVAS3-GSC39381/2022|OP654584.1|2022-09-30	51095
USA/VA-CAV_VAS3N_00016645_01/2022|OP923582.1|2022-11-02	51037
USA/VA-CDC-LC0965157/2022|OQ158318.1|2022-12-18	51510
USA/VA-CDC-LC0929525/2022|OP855248.1|2022-11-07	51595
USA/VA-VTVAS3-GSC40225/2022|OP948432.1|2022-11-02	51093
USA/VA-CDC-QDX44738048/2022|OQ174262.1|2022-12-16	51015
USA/VA-CAV_VAS3N_00016792_01/2022|OQ151408.1|2022-11-12	51683
USA/VA-CDC-QDX43385839/2022|OP869320.1|2022-11-04	51197
USA/VA-CDC-LC0930133/2022|OP861376.1|2022-11-08	51600
USA/VA-VTVAS3-GSC24523/2021|ON131805.1|2021-08-13	51590
USA/VA-CDC-LC0636819/2022|ON607550.1|2022-05-10	51169
USA/VA-VTVAS3-GSC40673/2022|OQ331359.1|2022-11-04	51770
USA/VA-CAV_VAS3N_00016748_01/2022|OQ151374.1|2022-11-03	51081
USA/VA-CDC-QDX44429374/2022|OQ140394.1|2022-12-06	51051
USA/VA-CDC-QDX43385855/2022|OP869247.1|2022-11-04	51143
USA/VA-CDC-LC0963309/2022|OQ122835.1|2022-12-14	51041
USA/VA-CDC-LC0969064/2022|OQ166978.1|2022-12-21	51510
USA/VA-CDC-LC0975944/2022|OQ205936.1|2022-12-27	51105
USA/VA-CAV_VAS3N_00016773_01/2022|OQ151405.1|2022-11-11	51775
USA/VA-CDC-QDX46447357/2023|OQ467066.1|2023-02-03	51177
USA/VA-VTVAS3-GSC41524/2023|OQ351189.1|2023-01-07	51121
USA/VA-CDC-LC0977208/2022|OQ206365.1|2022-12-29	51149
USA/VA-CDC-LC0966511/2022|OQ158534.1|2022-12-19	51163
USA/VA-CDC-QDX44737973/2022|OQ174220.1|2022-12-16	51045
USA/VA-VTVAS3-GSC41473/2023|OQ351138.1|2023-01-06	51053
USA/VA-CAV_VAS3N_00017357_01/2022|OQ384663.1|2022-12-21	51045
USA/VA-CAV_VAS3N_00017216_01/2022|OQ151342.1|2022-12-16	51047
USA/VA-CDC-LC0964918/2022|OQ158326.1|2022-12-18	51173
USA/VA-VTVAS3-GSC41133/2022|OQ331591.1|2022-12-17	51131
USA/VA-CAV_VAS3N_00017522_01/2022|OQ384237.1|2022-12-30	51049
USA/VA-CDC-QDX44738242/2022|OQ174405.1|2022-12-17	51720
USA/VA-VTVAS3-GSC41121/2022|OQ331579.1|2022-12-17	51036
USA/VA-CAV_VAS3N_00017292_01/2022|OQ384045.1|2022-12-15	51790
USA/VA-CAV_VAS3N_00017247_01/2022|OQ151317.1|2022-12-15	51091
USA/VA-CDC-LC0965006/2022|OQ158255.1|2022-12-18	51145
USA/VA-VTVAS3-GSC40975/2022|OQ331770.1|2022-12-16	51023
USA/VA-CDC-QDX44738056/2022|OQ174234.1|2022-12-16	51036
USA/VA-VTVAS3-GSC41538/2023|OQ351206.1|2023-01-10	51097
USA/VA-CAV_VAS3N_00017291_01/2022|OQ384044.1|2022-12-15	51143
USA/VA-CDC-LC0997837/2023|OQ365016.1|2023-01-23	51775
USA/VA-DCLS-14638/2022|OP682887.1|2022-08-26	51171
USA/VA-DCLS-14836/2022|OQ199539.1|2022-12-19	51167
USA/VA-VTVAS3-GSC41910/2023|OQ442593.1|2023-01-20	51053
USA/VA-CDC-LC0990038/2023|OQ307133.1|2023-01-11	51670
USA/VA-CDC-LC0981378/2023|OQ264603.1|2023-01-04	51840
USA/VA-CAV_VAS3N_00017571_01/2022|OQ384195.1|2022-12-28	51775
USA/VA-VTVAS3-GSC41132/2022|OQ331590.1|2022-12-17	51685
USA/VA-CDC-QDX44875588/2022|OQ204868.1|2022-12-19	51113
USA/VA-VTVAS3-GSC41125/2022|OQ331583.1|2022-12-17	51193
USA/VA-CDC-LC0958485/2022|OQ110519.1|2022-12-13	51165
USA/VA-DCLS-14818/2022|OQ176686.1|2022-12-13	51021
USA/VA-CAV_VAS3N_00017319_01/2022|OQ384071.1|2022-12-19	51159
USA/VA-VTVAS2-GSC41027/2022|OQ331651.1|2022-12-17	51105
USA/VA-CAV_VAS3N_00017321_01/2022|OQ384073.1|2022-12-19	51680
USA/VA-VTVAS3-GSC33455/2022|ON394391.1|2022-03-07	51017
USA/VA-VTVAS3-GSC30836/2021|ON276468.1|2021-12-31	51678
USA/VA-CDC-LC0841730/2022|OP332694.1|2022-08-14	51135
USA/VA-CAV_VAS3N_00014221_01/2022|OP472820.1|2022-08-08	51173
USA/VA-CAV_VAS3N_00015119_01/2022|OP472437.1|2022-08-29	51153
USA/VA-VTVAS3-GSC39051/2022|OP546550.1|2022-09-06	51161
USA/VA-CDC-QDX40816620/2022|OP412175.1|2022-08-28	51167
USA/VA-CDC-QDX41075146/2022|OP468293.1|2022-09-03	51091
USA/VA-CDC-QDX40774681/2022|OP407414.1|2022-08-27	51195
USA/VA-CAV_VAS3N_00015255_01/2022|OP600821.1|2022-08-29	51009
USA/VA-CDC-QDX42511505/2022|OP772401.1|2022-10-14	51127
USA/VA-CAV_VAS3N_00015688_01/2022|OP601043.1|2022-08-27	51037
USA/VA-VTVAS3-GSC39500/2022|OP699979.1|2022-10-03	51570
USA/VA-VTVAS3-GSC38873/2022|OP485368.1|2022-08-23	51065
USA/VA-VTVAS3-GSC37182/2022|OP327523.1|2022-07-02	51103
USA/VA-CDC-LC0768900/2022|OP027131.1|2022-07-08	51600
USA/VA-CDC-QDX39366038/2022|OP181940.1|2022-07-22	51137
USA/VA-VTVAS3-GSC37300/2022|OP327451.1|2022-07-10	51091
USA/VA-CDC-QDX36315810/2022|ON490325.1|2022-04-25	51015
USA/VA-DCLS-4808/2021|MZ172873.1|2021-04	51155
USA/VA-CDC-LC0647163/2022|ON699187.1|2022-05-15	51001
USA/VA-CDC-LC0630727/2022|ON593305.1|2022-05-12	51051
USA/VA-CDC-QDX36018043/2022|ON393213.1|2022-04-15	51173
USA/VA-CAV_VAS3N_00011347_01/2022|OP059207.1|2022-05-12	51131
USA/VA-CDC-QDX37143800/2022|ON680621.1|2022-05-18	51165
USA/VA-CDC-LC0760197/2022|OP015567.1|2022-07-05	51177
USA/VA-CDC-QDX37549553/2022|ON786842.1|2022-05-31	51199
USA/VA-CDC-STM-MW7ADNXHB/2021|OL864327.1|2021-12-01	51075
USA/VA-DCLS-13731/2022|OP485021.1|2022-03-10	51810
USA/VA-VTVAS3-GSC36983/2022|OP327229.1|2022-07-06	51036
USA/VA-VTVAS3-GSC36778/2022|OP327012.1|2022-06-21	51103
USA/VA-VTVAS3-GSC39466/2022|OP699946.1|2022-09-21	51065
USA/VA-CDC-LC0904881/2022|OP662379.1|2022-10-04	51011
USA/VA-CDC-QDX42256660/2022|OP679744.1|2022-10-08	51685
USA/VA-VTVAS3-GSC39584/2022|OP738682.1|2022-10-14	51163
USA/VA-CDC-QDX41683872/2022|OP619205.1|2022-09-20	51790
USA/VA-CDC-LC0894653/2022|OP658055.1|2022-09-23	51640
USA/VA-CDC-QDX41999074/2022|OP622230.1|2022-10-01	51750
USA/VA-CDC-LC0894748/2022|OP658141.1|2022-09-24	51031
USA/VA-CDC-LC0814630/2022|OP225005.1|2022-08-01	51670
USA/VA-VTVAS3-GSC38536/2022|OP390608.1|2022-08-08	51059
USA/VA-CAV_VAS3N_00014253_01/2022|OP472830.1|2022-08-06	51173
USA/VA-CDC-QDX40659986/2022|OP405646.1|2022-08-21	51079
USA/VA-CDC-LC0976589/2022|OQ206288.1|2022-12-29	51187
USA/VA-CDC-QDX35776302/2022|ON334932.1|2022-04-06	51121
USA/VA-CDC-LC0695202/2022|ON803338.1|2022-06-08	51027
USA/VA-CDC-LC0941391/2022|OP955415.1|2022-11-24	51147
USA/VA-CDC-LC0930921/2022|OP876108.1|2022-11-10	51143
USA/VA-VTVAS3-GSC40654/2022|OQ331340.1|2022-11-18	51840
USA/VA-VTVAS3-GSC40590/2022|OP997351.1|2022-11-14	51131
USA/VA-CDC-QDX43385660/2022|OP869142.1|2022-11-03	51083
USA/VA-VTVAS3-GSC39909/2022|OP851476.1|2022-10-28	51760
USA/VA-CDC-QDX43023812/2022|OP813414.1|2022-10-28	51017
USA/VA-CDC-LC0927730/2022|OP827467.1|2022-11-01	51091
USA/VA-CDC-QDX43942356/2022|OP970071.1|2022-11-22	51089
USA/VA-CDC-LC0927983/2022|OP827648.1|2022-11-01	51550
USA/VA-CDC-LC0953928/2022|OQ080566.1|2022-12-03	51119
USA/VA-CDC-LC0946860/2022|OP993809.1|2022-11-29	51167
USA/VA-CDC-QDX43023709/2022|OP813199.1|2022-10-27	51157
USA/VA-CDC-LC0936447/2022|OP907647.1|2022-11-17	51031
USA/VA-CDC-LC0959097/2022|OQ110422.1|2022-12-12	51079
USA/VA-CDC-LC0798537/2022|OP146031.1|2022-07-23	51139
USA/VA-DCLS-12091/2021|OM424682.1|2021-12-20	51069
USA/VA-CDC-LC0744524/2022|ON968414.1|2022-06-29	51197
USA/VA-VTVAS3-GSC35700/2022|OP289598.1|2022-05-18	51009
USA/VA-CAV_VAS3N_00012526_01/2022|OP061772.1|2022-06-16	51083
USA/VA-CAV_VAS3N_00015869_01/2022|OP600648.1|2022-09-06	51670
USA/VA-CDC-LC0894883/2022|OP658168.1|2022-09-24	51073
USA/VA-CDC-LC0871073/2022|OP438439.1|2022-08-30	51169
USA/VA-CDC-QDX41124146/2022|OP489109.1|2022-09-06	51191
USA/VA-CDC-LC0845527/2022|OP334872.1|2022-08-17	51003
USA/VA-CDC-QDX40774899/2022|OP407204.1|2022-08-27	51007
USA/VA-VTVAS3-GSC38930/2022|OP485425.1|2022-08-23	51009
USA/VA-DCLS-14819/2022|OQ176687.1|2022-12-13	51685
USA/VA-CDC-STM-99KXAVZVJ/2022|OQ244680.1|2022-12-26	51145
USA/VA-VTVAS3-GSC40872/2022|OQ331489.1|2022-12-06	51600
USA/VA-CDC-LC0962966/2022|OQ122436.1|2022-12-12	51640
USA/VA-CAV_VAS3N_00017135_01/2022|OQ151476.1|2022-12-08	51005
USA/VA-CDC-QDX44429100/2022|OQ140123.1|2022-12-06	51145
USA/VA-VTVAS3-GSC40988/2022|OQ331783.1|2022-12-19	51153
USA/VA-CAV_VAS3N_00017227_01/2022|OQ151281.1|2022-12-12	51083
USA/VA-VTVAS3-GSC41249/2022|OQ331877.1|2022-12-24	51009
USA/VA-CDC-QDX44483575/2022|OQ141863.1|2022-12-09	51075
USA/VA-CDC-QDX45342011/2023|OQ301263.1|2023-01-06	51155
USA/VA-CAV_VAS3N_00017174_01/2022|OQ151286.1|2022-12-12	51107
USA/VA-VTVAS3-GSC41021/2022|OQ331816.1|2022-12-10	51103
USA/VA-VTVAS3-GSC41185/2022|OQ331642.1|2022-12-12	51660
USA/VA-VTVAS3-GSC40850/2022|OQ331467.1|2022-12-07	51740
USA/VA-CDC-QDX44483932/2022|OQ142103.1|2022-12-09	51735
USA/VA-CAV_VAS3N_00017462_01/2022|OQ383968.1|2022-12-21	51049
USA/VA-CDC-QDX44483618/2022|OQ141124.1|2022-12-08	51153
USA/VA-CAV_VAS3N_00017125_01/2022|OQ151267.1|2022-12-10	51105
USA/VA-CDC-LC0958160/2022|OQ110163.1|2022-12-11	51009
USA/VA-CDC-LC0955955/2022|OQ081527.1|2022-12-08	51095
USA/VA-CDC-LC0957022/2022|OQ109991.1|2022-12-10	51001
USA/VA-CDC-QDX44483576/2022|OQ141967.1|2022-12-09	51710
USA/VA-CDC-QDX44585930/2022|OQ141581.1|2022-12-08	51720
USA/VA-CDC-QDX44585960/2022|OQ142763.1|2022-12-10	51620
USA/VA-CAV_VAS3N_00017202_01/2022|OQ151323.1|2022-12-15	51720
USA/VA-VTVAS3-GSC41405/2022|OQ351069.1|2022-12-31	51163
USA/VA-CAV_VAS3N_00017331_01/2022|OQ384640.1|2022-12-19	51540
USA/VA-VTVAS3-GSC42079/2023|OQ544652.1|2023-02-05	51089
USA/VA-CDC-QDX44429103/2022|OQ140032.1|2022-12-06	51163
USA/VA-CDC-LC0977558/2022|OQ206791.1|2022-12-31	51111
USA/VA-CDC-LC0794757/2022|OP118321.1|2022-07-17	51067
USA/VA-VTVAS3-GSC40861/2022|OQ331478.1|2022-12-07	51670
USA/VA-CDC-LC0955916/2022|OQ081494.1|2022-12-08	51169
USA/VA-CDC-QDX44429154/2022|OQ140226.1|2022-12-06	51775
USA/VA-CDC-LC0990386/2023|OQ307092.1|2023-01-10	51085
USA/VA-CAV_VAS3N_00017627_01/2023|OQ384407.1|2023-01-04	51115
USA/VA-VTVAS3-GSC41183/2022|OQ331640.1|2022-12-11	51121
USA/VA-VTVAS3-GSC41284/2022|OQ331911.1|2022-12-26	51037
USA/VA-CDC-LC0955809/2022|OQ081553.1|2022-12-08	51690
USA/VA-CDC-QDX44483610/2022|OQ141320.1|2022-12-08	51590
USA/VA-CDC-LC0957049/2022|OQ109839.1|2022-12-09	51167
USA/VA-CAV_VAS3N_00017347_01/2022|OQ384653.1|2022-12-20	51740
USA/VA-CDC-QDX44621436/2022|OQ156677.1|2022-12-12	51053
USA/VA-CAV_VAS3N_00017115_01/2022|OQ151208.1|2022-12-06	51063
USA/VA-DCLS-14789/2022|OQ176596.1|2022-12-11	51171
USA/VA-CDC-LC0964960/2022|OQ157951.1|2022-12-15	51087
USA/VA-VTVAS3-GSC40797/2022|OQ331414.1|2022-12-06	51081
USA/VA-CDC-LC0968042/2022|OQ167113.1|2022-12-21	51740
USA/VA-VTVAS3-GSC27619/2021|ON130944.1|2021-10-21	51155
USA/VA-CDC-QDX30170081/2021|OL360102.1|2021-10-19	51019
USA/VA-VTVAS3-GSC28421/2021|ON132365.1|2021-11-15	51167
USA/VA-VTVAS3-GSC29780/2022|ON138153.1|2022-01-07	51099
USA/VA-CAV_VAS3N_00016043_01/2022|OP752840.1|2022-09-19	51630
USA/VA-VTVAS3-GSC36131/2022|OP290494.1|2022-06-06	51127
USA/VA-VTVAS3-GSC39598/2022|OP738696.1|2022-10-14	51047
USA/VA-CAV_VAS3N_00011903_01/2022|OP061421.1|2022-05-28	51167
USA/VA-CDC-LC0884833/2022|OP544778.1|2022-09-14	51155
USA/VA-VTVAS3-GSC35503/2022|OP289413.1|2022-05-17	51580
USA/VA-DCLS-9204/2021|OK930065.1|2021-09	51157
USA/VA-CDC-LC0855034/2022|OP386080.1|2022-08-22	51117
USA/VA-CDC-LC0919561/2022|OP754519.1|2022-10-19	51750
USA/VA-QSTVAS3-39352842/2022|OQ183268.1|2022-07-23	51580
USA/VA-CAV_VAS3N_00012709_01/2022|OP059949.1|2022-06-17	51089
USA/VA-CDC-LC0728965/2022|ON918107.1|2022-06-23	51650
USA/VA-CDC-LC0406202/2021|OL917883.1|2021-11-30	51580
USA/VA-CDC-QDX22678069/2021|MW975885.1|2021-02-28	51027
USA/VA-DCLS-0186/2020|MT450888.1|2020-04	51023
USA/VA-DCLS-4813/2021|MZ172876.1|2021-04	51820
USA/VA-CDC-QDX40774832/2022|OP407002.1|2022-08-27	51810
USA/VA-QSTVAS3-41157096/2022|OQ183909.1|2022-09-06	51069
USA/VA-CAV_VAS3N_00014288_01/2022|OP472885.1|2022-08-09	51017
USA/VA-VTVAS3-GSC38712/2022|OP485189.1|2022-08-22	51680
USA/VA-CAV_VAS3N_00014665_01/2022|OP473541.1|2022-08-13	51003
USA/VA-CDC-QDX43385947/2022|OP869403.1|2022-11-05	51005
USA/VA-CAV_VAS3N_00014391_01/2022|OP472396.1|2022-08-16	51043
USA/VA-VTVAS3-GSC39090/2022|OP546589.1|2022-08-31	51155
USA/VA-CDC-LC0683351/2022|ON772810.1|2022-06-03	51175
USA/VA-CDC-LC0924319/2022|OP809341.1|2022-10-31	51169
USA/VA-CAV_VAS3N_00016524_01/2022|OP923501.1|2022-10-21	51161
USA/VA-VTVAS3-GSC39847/2022|OP851415.1|2022-10-20	51001
USA/VA-CDC-QDX42813481/2022|OP790086.1|2022-10-23	51195
USA/VA-VTVAS3-GSC39820/2022|OP851390.1|2022-10-19	51610
USA/VA-CDC-LC0919545/2022|OP754542.1|2022-10-19	51678
USA/VA-VTVAS3-GSC39941/2022|OP948502.1|2022-10-29	51001
USA/VA-CDC-LC0992314/2023|OQ345483.1|2023-01-17	51009
USA/VA-CAV_VAS3N_00016693_01/2022|OP923555.1|2022-10-28	51177
USA/VA-VTVAS3-GSC39845/2022|OP851413.1|2022-10-20	51630
USA/VA-VTVAS3-GSC39942/2022|OP948503.1|2022-10-26	51127
USA/VA-CDC-QDX43989976/2022|OP991279.1|2022-11-23	51147
USA/VA-CDC-LC0986192/2023|OQ259275.1|2023-01-08	51530
USA/VA-VTVAS3-GSC39675/2022|OP838039.1|2022-10-21	51079
USA/VA-CDC-LC0277715/2021|OK370221.1|2021-09-15	51037
USA/VA-VTVAS3-GSC30918/2022|ON276545.1|2022-01-01	51107
USA/VA-CDC-QDX35868587/2022|ON336585.1|2022-04-11	51163
USA/VA-CDC-QDX36018054/2022|ON393423.1|2022-04-15	51660
USA/VA-CDC-LC0593955/2022|ON450035.1|2022-04-22	51137
USA/VA-CDC-QDX35823347/2022|ON331526.1|2022-04-09	51083
USA/VA-VTVAS3-GSC34311/2022|ON615359.1|2022-01-31	51141
USA/VA-DCLS-12501/2021|OM479787.1|2021-12-29	51810
USA/VA-CDC-LC0423715/2021|OL992105.1|2021-12-05	51121
USA/VA-VTVAS3-GSC28716/2021|ON148965.1|2021-12-06	51790
USA/VA-CDC-QDX35974438/2022|ON458262.1|2022-04-14	51650
USA/VA-CDC-LC0495726/2022|OM498380.1|2022-01-18	51073
USA/VA-CDC-LC0630725/2022|ON593310.1|2022-05-12	51033
USA/VA-CDC-LC0769668/2022|OP027415.1|2022-07-10	51003
USA/VA-CDC-LC0648342/2022|ON699833.1|2022-05-17	51690
USA/VA-VTVAS3-GSC30788/2022|ON176639.1|2022-01-13	51101
USA/VA-CDC-LC0197914/2021|OK099978.1|2021-08-18	51685
USA/VA-CDC-LC0842791/2022|OP334720.1|2022-08-17	51710
USA/VA-CDC-QDX39366690/2022|OP195495.1|2022-07-24	51157
USA/VA-VTVAS3-GSC40221/2022|OP948428.1|2022-10-26	51021
USA/VA-CDC-LC0801296/2022|OP166970.1|2022-07-24	51660
USA/VA-DCLS-12621/2021|OM777927.1|2021-12-28	51161
USA/VA-CDC-QDX41496100/2022|OP569418.1|2022-09-16	51167
USA/VA-VTVAS3-GSC39207/2022|OP556088.1|2022-09-10	51095
